Province,District,Constituency,Candidate Name,Age,Gender,Political Party,Symbol,Votes Received,Status,Rank
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,दिपक राज पाण्डे,40,Male,स्वतन्त्र,व्याडमिन्टन कर्क,19,,17
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,राम रुम्बा,40,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,18,,18
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,पुर्ण चन्द्र पौडेल,46,Male,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,12,,19
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,अनुज प्रधान,52,Male,स्वतन्त्र,भँगेरा,9,,20
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,भागरीत साह,46,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,8,,21
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,कृष्ण कुमारी नेपाली,63,Female,स्वतन्त्र,मुढा,7,,22
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,कुमार खाकी श्रेष्ठ,54,Male,स्वतन्त्र,दूरबिन,6,,23
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,सुलोचना परियार,51,Female,स्वतन्त्र,आँप,6,,24
बागमती प्रदेश,काठमाडौं,निर्वाचन क्षेत्र नं. 10,मिन बहादुर बुढाथोकी,49,Male,स्वतन्त्र,क्यामरा,4,,25
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,रुकेश रन्जित,46,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,33436,Elected,1
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,प्रेम सुवाल,65,Male,नेपाल मजदुर किसान पार्टी,मादल,28147,,2
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,किरण न्यौपाने,51,Male,नेपाली काँग्रेस,रुख,4282,,3
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,सोम प्रसाद मिश्र,62,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,3721,,4
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,भरत बहादुर खड्का,63,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2472,,5
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,हरि राम लवजू,52,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1177,,6
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,रमेश बल्ल,44,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,558,,7
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,इश्‍वरी प्रसाद पैयानी,63,Male,राष्ट्रिय जनमोर्चा,गिलास,334,,8
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,बिष्णु हरि न्हिसुतु,47,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,310,,9
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,श्याम सुन्दर शिल्पकार,46,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,124,,10
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,रबि खाइजु,47,Male,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,95,,11
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,चन्द्र मान कोजू,47,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,68,,12
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,सुरेश कोजु,35,Male,स्वतन्त्र,व्याडमिन्टन कर्क,43,,13
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,देबेन्द्र ठाकुर,50,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,38,,14
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,दामोदर काफ्ले,48,Male,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,26,,15
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,राजु श्रेष्ठ,33,Male,स्वतन्त्र,मुढा,25,,16
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,राजेश्वरी प्रजापती,29,Female,स्वतन्त्र,क्यामरा,23,,17
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,बाल कृष्ण खाइतु,49,Male,स्वतन्त्र,पन्चिङ मेसिन,21,,18
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,दिपक कुमार पोखरेल,49,Male,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,17,,19
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,सुजिता बुढाथोकी,37,Female,स्वतन्त्र,पानीको जार,12,,20
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,दशरथ थापा,52,Male,स्वतन्त्र,त्रिभुज,11,,21
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,सुदिप न्यौपाने,44,Male,स्वतन्त्र,कैंची,9,,22
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,विष्‍णु राम दुमरु,55,Male,स्वतन्त्र,आँप,7,,23
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,पुन्य राम सुवाल,32,Male,स्वतन्त्र,आँखीझ्याल,6,,24
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 1,सावित्री न्यौपाने,44,Female,मितेरी पार्टी नेपाल,घोडा,5,,25
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,राजीव खत्री,39,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,34702,,1
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,महेश बस्नेत,51,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,8351,,2
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,कविर राणा,58,Male,नेपाली काँग्रेस,रुख,7321,,3
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,रमेश व‌ैद्य,39,Male,नेपाल मजदुर किसान पार्टी,मादल,2941,,4
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,राम प्रसाद सापकोटा,45,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1114,,5
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,बिक्रम थापा,37,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,901,,6
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,अर्जुन बासु,54,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,593,,7
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,जित राम लामा,51,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,336,,8
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,आनन्द कार्की,41,Male,स्वतन्त्र,ट्रफी,137,,9
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,प्रकाश राज ढुङ्गेल,60,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,38,,10
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,साजन ढकाल,32,Male,स्वतन्त्र,व्याडमिन्टन कर्क,33,,11
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,जन्मदेव जैसी,47,Male,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,21,,12
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,जानुका पाठक,33,Female,नेपाल जनसेवा पार्टी,सेतो र कालो रङगको जुत्ता,19,,13
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,पेम्बा घले,27,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,14,,14
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,राजेश बाडे,38,Male,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,14,,15
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,अर्चना भट्टराई,54,Female,स्वतन्त्र,त्रिभुज,11,,16
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,वाल कृष्ण थापा,54,Male,स्वतन्त्र,दूरबिन,11,,17
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,नबिन श्रेष्‍ठ,44,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,10,,18
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,देवकुमारी साह,48,Female,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,9,,19
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,सविन महत,39,Male,स्वतन्त्र,मुढा,8,,20
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,सुर्वण थापा,48,Male,स्वतन्त्र,सिरिन्ज,7,,21
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,राकेश श्रेष्‍ठ,47,Male,त्रिमूल नेपाल,ओदान,6,,22
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,लोक कृष्ण दाहाल,34,Male,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,5,,23
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,मनोज लामा,38,Male,स्वतन्त्र,खाम,3,,24
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,रेणु श्रेष्ठ,40,Female,स्वतन्त्र,आँखीझ्याल,3,,25
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,नविन कुमार महत,39,Male,स्वतन्त्र,क्यामरा,2,,26
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,अनिता भट्टराई,45,Female,स्वतन्त्र,बाकस,1,,27
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,ओम कृष्ण कुटु,36,Male,स्वतन्त्र,झोला,1,,28
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,प्रदिप कुमार रुपाखेती,43,Male,स्वतन्त्र,चुलेसी,1,,29
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,मधु प्रकाश साहुखल,40,Male,स्वतन्त्र,स्टुल,1,,30
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,लक्ष्मी वास्तोला पौडेल,40,Female,स्वतन्त्र,आँप,1,,31
बागमती प्रदेश,भक्तपुर,निर्वाचन क्षेत्र नं. 2,श्याम कृष्ण धुख्वा,54,Male,स्वतन्त्र,कैंची,1,,32
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,बुद्ध रत्न महर्जन,47,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,20208,,1
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,उदय शंशेर ज.ब.राणा,56,Male,नेपाली काँग्रेस,रुख,12403,,2
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,चेत नाथ संजेल,60,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,6148,,3
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,पदम कुमार लामा,41,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,2642,,4
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,सुनिल महर्जन,50,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1876,,5
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,सजिना कार्की,35,Female,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,575,,6
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,गौतम थापा,44,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,186,,7
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,भिमसेन घिमिरे,44,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,157,,8
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,सनोज महत,41,Male,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,77,,9
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,सुरेश मार्पा,38,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,57,,10
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,गणेश बहादुर वल तामाङ,70,Male,स्वतन्त्र,कैंची,39,,11
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,सरिता गोसाई  देसार,45,Female,नेपाल मजदुर किसान पार्टी,मादल,34,,12
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,रोहित कुमार बास्तोला,37,Male,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,33,,13
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,संजय घिसिङ तामाङ,38,Male,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,33,,14
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,अशोक थापा,42,Male,स्वतन्त्र,केबल कार,33,,15
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,राधा कृष्ण बस्नेत,42,Male,स्वतन्त्र,व्याडमिन्टन कर्क,32,,16
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,महाविर स्याङतान तामाङ,48,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,16,,17
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,सरोज कुमार बिष्ट,36,Male,स्वतन्त्र,मुढा,16,,18
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,धर्मराज बोहरा,34,Male,स्वतन्त्र,क्याप,11,,19
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,अमृत नाथ बजगाई,47,Male,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,10,,20
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,विशाल तामाङ,46,Male,स्वतन्त्र,झोला,9,,21
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,सर्मिला बुढाथोकी,34,Female,स्वतन्त्र,तिलहरी,8,,22
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,डाल नाथ तिमल्सिना,50,Male,स्वतन्त्र,क्यामरा,6,,23
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,किरण महर्जन,61,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,3,,24
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,भरत दुलाल,47,Male,स्वतन्त्र,खसीको टाउको,3,,25
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,तिलक बहादुर भेालन,39,Male,स्वतन्त्र,ग्याँस चुलो,2,,26
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,राम खड्का,30,Male,स्वतन्त्र,सेलरोटी,1,,27
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 1,देबेन्द्र सिहं,26,Male,स्वतन्त्र,हारमोनियम,0,,28
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,जगदिश खरेल,43,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,11547,,1
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,प्रेम कृष्ण महर्जन,59,Male,नेपाली काँग्रेस,रुख,1521,,2
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,प्रेम बहादुर महर्जन,59,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,1136,,3
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,राजा राम तण्डुकार,52,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,667,,4
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,राजेन्द्र अमात्य,53,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,664,,5
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,रघुवर राज थापा,56,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,433,,6
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,सरोज राई,38,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,211,,7
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,चिरी मैया महर्जन (लाखाजु),47,Female,नेपाल मजदुर किसान पार्टी,मादल,59,,8
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,कृष्ण महर्जन,32,Male,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,31,,9
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,उमङ्ग के.सी,35,Male,स्वतन्त्र,कैंची,26,,10
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,मंगल कृष्ण श्रेष्ठ,54,Male,स्वतन्त्र,केबल कार,19,,11
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,रमेश आचार्य,37,Male,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,14,,12
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,ओम राज बज्राचार्य,49,Male,स्वतन्त्र,व्याडमिन्टन कर्क,12,,13
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,अष्ट राज बज्राचार्य,53,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,9,,14
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,रीहीणि कस्ती,54,Female,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,8,,15
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,बाबु राज बज्राचार्य,58,Male,स्वतन्त्र,झोला,4,,16
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,कृष्ण महर्जन,44,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,3,,17
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,डोलेन्द्र राज भट्टराई,54,Male,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),चकिया (जाँतो),3,,18
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,रबिराज पौडेल,44,Male,स्वतन्त्र,सिरिन्ज,3,,19
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,रविन्द्र अमात्य,47,Male,स्वतन्त्र,आँखीझ्याल,2,,20
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,खेम प्रसाद श्रेष्ठ,64,Male,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,1,,21
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,लखिन्द्र कुमार साह,29,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,1,,22
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 2,कृष्ण खड्का,40,Male,स्वतन्त्र,क्यामरा,1,,23
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,तोसीमा कार्की,36,Female,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,31590,,1
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,जितेन्द्र कुमार श्रेष्ठ,58,Male,नेपाली काँग्रेस,रुख,6369,,2
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,राज काजी महर्जन,48,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,3459,,3
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,सन्दन थापा मगर,46,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,2174,,4
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,सबिन कुमार खड्का,52,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1530,,5
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,ऋतुवर्तन राई,46,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1117,,6
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,विजय पन्त,35,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,996,,7
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,खगेन्द्र महर्जन,44,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,111,,8
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,रमिला महर्जन,41,Female,नेपाल मजदुर किसान पार्टी,मादल,108,,9
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,निल गोविन्द महर्जन,74,Male,राष्ट्रिय जनमोर्चा,गिलास,62,,10
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,बिष्णु राज खड्का,47,Male,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,42,,11
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,श्याम बहादुर राई,45,Male,संयुक्त नागरिक पार्टी,गितार,39,,12
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,रुपेस शाह,36,Male,स्वतन्त्र,भँगेरा,32,,13
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,अशोज कुमार महर्जन,42,Male,स्वतन्त्र,आँखीझ्याल,29,,14
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,कृष्ण देवि महर्जन,42,Female,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,17,,15
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,दिल कुमार महर्जन,44,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,16,,16
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,यज्ञ प्रसाद पन्त,42,Male,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,13,,17
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,अन्जु कारन्जीत (थापा),36,Female,स्वतन्त्र,झ्याली,11,,18
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,राधे श्याम खड्का,49,Male,स्वतन्त्र,कैंची,5,,19
बागमती प्रदेश,ललितपुर,निर्वाचन क्षेत्र नं. 3,बिमर्श मिश्र,27,Male,स्वतन्त्र,गमबुट,3,,20
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,दिन नाथ गौतम,62,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,9367,,1
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,गुणराज मुक्तान,40,Male,नेपाली काँग्रेस,रुख,7526,,2
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,अमि तामाङ,44,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,5564,,3
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,मधु कुमार चौलागाई,56,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,5111,,4
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,योगेन्द्र  लामा,38,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,1799,,5
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,धिराज लामा,45,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,76,,6
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,कान्छा तामाङ,47,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,75,,7
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,नवराज सत्याल,44,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,55,,8
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,कमल बहादुर  लामा (तामाङ),41,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,31,,9
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,रत्‍न लामा,41,Male,संयुक्त नागरिक पार्टी,गितार,28,,10
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,बिनोद लामा,43,Male,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,20,,11
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,ज्ञानेन्द्र कुमार श्रेष्ठ,46,Male,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,16,,12
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,मान बहादुर तामाड,45,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,8,,13
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,जीवन लामा,37,Male,स्वतन्त्र,क्याप,8,,14
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,राजेश कुमार श्रेष्ठ,60,Male,स्वतन्त्र,आँखीझ्याल,8,,15
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,राजु  तामाङ,26,Male,नेपाल मजदुर किसान पार्टी,मादल,7,,16
बागमती प्रदेश,काभ्रेपलाञ्चोक,निर्वाचन क्षेत्र नं. 1,भरत तामाङ,34,Male,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,6,,17
